"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000212586_st",0.0917058823529409,0.810740740740741,0.882193787507548,0.385079056632415,0.868409844464211,-5.53591047304533
"osa-miR819a_st",0.0730000000000001,0.722962962962963,0.88212915913624,0.385113409100555,0.868409844464211,-5.5359636208769
"1415716_a_st",0.120117647058824,1.36962962962963,0.881952307065406,0.385207422875185,0.868409844464211,-5.53610903830213
"hp_hsa-mir-875_st",0.0669999999999997,0.815185185185185,0.881785234963259,0.385296251235445,0.868409844464211,-5.53624638885548
"rno-miR-465_st",-0.113588235294118,0.921481481481481,-0.881713085240233,0.385334615646226,0.868409844464211,-5.53630569580835
"cin-miR-4196-5p_st",0.105,0.831111111111111,0.881696962094247,0.38534318919614,0.868409844464211,-5.53631894838226
"cfa-miR-24_st",0.0727058823529436,12.3977777777778,0.881686410045129,0.38534880035862,0.868409844464211,-5.53632762161618
"hsa-miR-185-star_st",-0.126764705882353,1.06518518518519,-0.881566227519313,0.385412712385046,0.868409844464211,-5.53642639847873
"hp_hsa-mir-599_st",0.073764705882353,0.824444444444444,0.881561776396777,0.385415079584502,0.868409844464211,-5.53643005656977
"HBII-316_st",-0.188411764705882,2.80037037037037,-0.881433011032504,0.385483563732691,0.868409844464211,-5.53653587299464
"ctr-miR171_st",0.0660000000000001,0.655555555555556,0.881427629482238,0.385486426092806,0.868409844464211,-5.53654029511206
"vvi-miR171i_st",-0.0788823529411765,0.733333333333333,-0.881287681206742,0.38556086713583,0.868409844464211,-5.5366552842094
"sbi-miR156h_st",0.0771764705882353,0.672592592592593,0.881262029032393,0.385574512999113,0.868409844464211,-5.53667635956105
"iltv-miR-I4_st",-0.0971176470588235,0.921851851851852,-0.881009282012116,0.385708980259571,0.868409844464211,-5.536883980912
"ptr-miR-589_st",-0.0767647058823531,0.766666666666667,-0.880978404554808,0.385725409849437,0.868409844464211,-5.53690934163292
"cbr-miR-70_st",0.0633529411764702,0.798888888888889,0.880972466809577,0.38572856931662,0.868409844464211,-5.53691421841185
"ENSG00000199231_x_st",0.0846470588235295,0.716296296296296,0.88094629188219,0.385742497162906,0.868409844464211,-5.53693571598981
"mml-miR-487b_st",-0.253588235294119,5.24333333333333,-0.880876142860353,0.385779825501996,0.868409844464211,-5.53699332670686
"oan-miR-153_st",-0.126117647058824,0.942592592592593,-0.880854044183712,0.385791585333388,0.868409844464211,-5.5370114746115
"ENSG00000239125_st",-0.0778235294117643,0.75,-0.880832467034101,0.385803067856257,0.868409844464211,-5.53702919381284
"ptr-miR-933_st",0.287000000000002,4.7837037037037,0.880754849679005,0.385844374623184,0.868409844464211,-5.53709292996682
"ptc-miR169f_st",-0.0814705882352939,0.693703703703704,-0.88074786698273,0.38584809084665,0.868409844464211,-5.53709866360787
"mml-miR-545_st",-0.080705882352941,0.755185185185185,-0.880627656192602,0.385912071199861,0.868459444219577,-5.53719736453506
"hsa-miR-500_st",-0.123764705882351,5.55407407407407,-0.880464938463344,0.385998686093328,0.868512451380297,-5.53733094620743
"mmu-miR-369-3p_st",-0.0879411764705883,0.82962962962963,-0.880425810933302,0.386019515601897,0.868512451380297,-5.53736306413393
"1367506_st",-0.0817647058823527,1.01851851851852,-0.880193119589714,0.386143403584809,0.868696796461002,-5.53755404157845
"cqu-miR-980_st",-0.0830000000000002,0.820740740740741,-0.879476554363385,0.386525073116634,0.868893032633117,-5.53814185125034
"U70G_st",0.0898235294117645,0.585555555555556,0.879414696905919,0.386558032089656,0.868893032633117,-5.53819257272392
"mmu-let-7d_st",-0.0558823529411754,10.8948148148148,-0.879372092912026,0.38658073345734,0.868893032633117,-5.5382275049118
"cin-miR-4126-5p_st",-0.0745882352941177,0.677037037037037,-0.87935932028071,0.386587539469834,0.868893032633117,-5.53823797723302
"sko-miR-193b_st",-0.0773529411764708,0.736296296296296,-0.8793295417535,0.386603407527443,0.868893032633117,-5.53826239218555
"ptr-miR-452_st",-0.30670588235294,3.01888888888889,-0.879316017704775,0.386610614213666,0.868893032633117,-5.53827348008586
"ENSG00000206958_x_st",0.0896470588235292,1.10444444444444,0.879149417015851,0.386699399364883,0.868893032633117,-5.53841005704191
"v49_ENSG00000212575_x_st",0.0871764705882353,0.818888888888889,0.879047424881224,0.386753759672159,0.868893032633117,-5.53849365674905
"osa-miR1426_st",-0.0652352941176468,0.705925925925926,-0.879046725883254,0.38675413224474,0.868893032633117,-5.53849422966389
"mmu-miR-384-3p_st",0.0927647058823531,0.847407407407407,0.879035462345067,0.386760135849785,0.868893032633117,-5.53850346145994
"osa-miR1846a-5p_st",0.209705882352939,7.17703703703704,0.879024189206036,0.38676614463218,0.868893032633117,-5.53851270101332
"osa-miR2123c_st",0.0756470588235292,0.81962962962963,0.878910586881565,0.386826700028685,0.868893032633117,-5.53860580413458
"tgu-miR-2969_st",0.0913529411764707,0.988518518518518,0.878898107235424,0.386833352640106,0.868893032633117,-5.53861603117372
"bta-miR-432_st",0.194,3.97814814814815,0.878866219973012,0.386850351337982,0.868893032633117,-5.53864216208438
"ppt-miR1079-3p_st",0.0686470588235294,0.662222222222222,0.878785071100849,0.386893612944984,0.868893032633117,-5.53870865776847
"dsi-miR-969-star_st",0.0717058823529413,0.658148148148148,0.878769253625181,0.386902045826202,0.868893032633117,-5.53872161838165
"cin-miR-4006d-5p_st",0.0787647058823528,0.822592592592593,0.878675279586476,0.386952149297238,0.86891131150077,-5.5387986148276
"ptr-miR-511_st",-0.0561176470588232,0.506666666666667,-0.878487614194352,0.387052217999627,0.869041772489728,-5.53895235286564
"bta-miR-181b_st",0.0972941176470563,8.09925925925926,0.878062809556507,0.387278797736966,0.869272901727686,-5.53930024419134
"hp_mmu-mir-666_st",0.101117647058824,0.926666666666667,0.878042306243564,0.387289735825714,0.869272901727686,-5.53931703124725
"hp_mmu-mir-29b-2_x_st",-0.0602941176470591,0.707037037037037,-0.877933781632407,0.387347634741924,0.869272901727686,-5.53940587944797
"osa-miR169o_st",0.0992941176470589,0.678518518518519,0.877928015321228,0.387350711279557,0.869272901727686,-5.53941059998939
"ptr-miR-1233_st",0.119529411764706,1.17925925925926,0.877901110167603,0.387365066369234,0.869272901727686,-5.53943262527715
"oan-miR-148_st",0.366176470588235,7.27555555555556,0.877746596409845,0.387447512910958,0.869363697695525,-5.53955910209871
"dme-miR-279_st",-0.0937647058823526,0.812962962962963,-0.877589463860017,0.38753136836489,0.869457634994409,-5.53968770099028
"ppy-miR-1303_st",-0.0656470588235294,0.636666666666667,-0.877490931585997,0.387583957105201,0.869479020260718,-5.53976832973612
"bna-miR169l_st",0.0797647058823528,0.762222222222222,0.877414256425224,0.387624883416724,0.869479020260718,-5.53983106694553
"dya-miR-280_st",0.0919411764705885,0.948888888888889,0.877175768564573,0.387752196989726,0.869523748216239,-5.5400261696111
"hsa-miR-337-5p_st",-0.352705882352941,3.82592592592593,-0.877126300806885,0.387778608056237,0.869523748216239,-5.54006663203656
"mmu-miR-1982.2_st",-0.114058823529412,0.945185185185185,-0.877003419332499,0.387844220046716,0.869523748216239,-5.54016713430209
"ENSG00000252447_st",0.0871176470588235,0.821851851851852,0.87690839119798,0.387894964763233,0.869523748216239,-5.54024484677809
"mml-miR-501_st",0.302411764705881,3.19740740740741,0.876783193504198,0.38796182643369,0.869523748216239,-5.54034721930599
"ENSG00000252853_st",0.0657058823529409,0.83037037037037,0.876768156650485,0.387969857344087,0.869523748216239,-5.54035951381845
"ssc-miR-744_st",0.122058823529411,6.84185185185185,0.876758588903511,0.387974967359485,0.869523748216239,-5.54036733654717
"dps-miR-2549_st",0.0681764705882354,0.735925925925926,0.876711021985622,0.388000372903742,0.869523748216239,-5.54040622675385
"hp_rno-mir-9-1_st",-0.0638235294117646,0.774814814814815,-0.87657292723944,0.388074135513192,0.869523748216239,-5.54051912027363
"hp_hsa-mir-604_st",0.0777058823529413,0.875925925925926,0.876564318034838,0.388078734374288,0.869523748216239,-5.54052615780922
"HBI-115_st",-0.0828235294117643,1.43185185185185,-0.876449828683579,0.38813989557094,0.869523748216239,-5.54061974014935
"ENSG00000238776_x_st",-0.0592941176470587,0.546666666666667,-0.876253518806957,0.388244780393867,0.869523748216239,-5.54078017485116
"hp_hsa-mir-30a_st",-0.0872352941176473,1.04407407407407,-0.876228735207736,0.388258023116486,0.869523748216239,-5.5408004268947
"200063_s_st",0.0844117647058824,0.778148148148148,0.876210570977785,0.388267729068348,0.869523748216239,-5.54081526954398
"rno-miR-107_st",-0.0612352941176475,11.2944444444444,-0.876197467743356,0.388274730803021,0.869523748216239,-5.54082597649053
"dmo-miR-275_st",0.0947058823529412,0.94962962962963,0.876110349820632,0.388321284467224,0.869533958708592,-5.54089715865706
"ENSG00000252083_x_st",0.0902941176470591,0.961851851851852,0.875749275566287,0.388514271807345,0.869867036101364,-5.54119211341272
"bma-miR-153_st",-0.0930588235294119,1.03740740740741,-0.875674860711864,0.388554052781875,0.869867036101364,-5.54125288724853
"oan-miR-1421b_st",0.111470588235294,0.845185185185185,0.875463836682531,0.388666877017779,0.870025551949203,-5.5414252018731
"osa-miR2875_st",-0.127823529411764,0.868518518518518,-0.875237963230674,0.388787663796628,0.870201855645116,-5.54160959858418
"ssc-miR-455_st",0.167176470588235,7.18925925925926,0.875091571061999,0.38886596048176,0.870283028289595,-5.54172908504134
"hp_rno-mir-139_st",0.108411764705883,2.28925925925926,0.874818699217096,0.389011930803514,0.870382186250206,-5.5419517548819
"1367519_st",0.0709411764705881,0.756666666666667,0.874748886115934,0.389049282333328,0.870382186250206,-5.54200871348686
"ptr-miR-599_st",0.0755882352941177,0.652592592592593,0.874577201747403,0.389141146990692,0.870382186250206,-5.54214876783593
"hp_hsa-mir-3119-1_s_st",0.0990588235294118,0.71037037037037,0.874500930290194,0.389181962687836,0.870382186250206,-5.54221097921037
"U19-2_st",-0.085941176470588,1.17888888888889,-0.874447283616443,0.389210672664833,0.870382186250206,-5.54225473344697
"cqu-miR-79_st",-0.0727647058823527,0.625185185185185,-0.874256903173933,0.389312569122342,0.870382186250206,-5.54240998732538
"gga-miR-1581_st",0.241588235294119,6.22111111111111,0.874248683977818,0.389316968630286,0.870382186250206,-5.54241668930223
"cte-miR-1989_st",0.146352941176471,1.07814814814815,0.874177979094089,0.389354816311707,0.870382186250206,-5.54247433999009
"cbr-miR-784_st",-0.139117647058824,0.717407407407407,-0.874046270050456,0.389425325253469,0.870382186250206,-5.54258171994783
"dme-miR-2489_st",-0.102823529411765,0.639259259259259,-0.873932951212683,0.389485995756272,0.870382186250206,-5.54267409448982
"ENSG00000238871_x_st",0.0888235294117646,0.885925925925926,0.873919370189794,0.389493267394121,0.870382186250206,-5.54268516462471
"ptr-miR-597_st",-0.0771764705882351,0.727407407407407,-0.87390026819945,0.389503495250808,0.870382186250206,-5.54270073472425
"v49_ENSG00000200897_x_st",0.104235294117648,0.97962962962963,0.873891792471451,0.389508033499588,0.870382186250206,-5.5427076432171
"aqu-miR-2015_st",-0.113058823529412,0.944814814814815,-0.873858476026078,0.389525872805069,0.870382186250206,-5.54273479855181
"oan-miR-186-star_st",-0.100294117647058,0.791851851851852,-0.873760627279834,0.389578268986749,0.870382186250206,-5.54281454677341
"hsa-miR-4281_st",0.247058823529411,8.84555555555556,0.873752107903053,0.389582831168111,0.870382186250206,-5.54282148979669
"ahy-miR408-3p_st",0.100764705882354,1.33444444444444,0.87352087877084,0.3897066689383,0.870564924699151,-5.54300990984501
"aae-miR-219_st",-0.099294117647059,1.06148148148148,-0.873206473800914,0.389875093068272,0.870847214355084,-5.54326603129486
"cin-miR-4102-3p_st",-0.0805294117647058,0.626296296296296,-0.873041939006814,0.389963251573866,0.870859021828339,-5.54340003040049
"gga-miR-1720_st",-0.118823529411765,0.955185185185185,-0.873039616981302,0.389964495817268,0.870859021828339,-5.54340192131532
"dpu-miR-31_st",0.242823529411765,1.64888888888889,0.872729830254093,0.390130515971256,0.871135820522035,-5.54365415002122
"ptc-miR403c_st",-0.0917058823529413,1.01925925925926,-0.872581759565267,0.39020988564313,0.871219095549563,-5.54377467950128
"sme-miR-124c-1-star_st",0.0738235294117646,0.621481481481482,0.872417400759933,0.390297998269592,0.87125580767573,-5.54390844489621
"hsa-miR-455-3p_st",0.153470588235293,7.32962962962963,0.872394113593886,0.390310483531347,0.87125580767573,-5.54392739551333
"hsa-miR-761_st",0.0999411764705882,0.705925925925926,0.872151414070364,0.390440620514095,0.871369510372069,-5.54412487097805
"ppy-miR-147_st",0.0868235294117645,0.746666666666667,0.872142153474759,0.39044558665276,0.871369510372069,-5.54413240494881
"dsi-miR-958-star_st",0.0762941176470587,0.617037037037037,0.871791751179038,0.390633525055488,0.871608455591748,-5.54441741975121
"v49_ENSG00000212268_st",0.0771764705882355,0.742592592592593,0.871715026643865,0.390674684014753,0.871608455591748,-5.54447981252883
"ssc-miR-450b_st",0.206705882352941,1.48814814814815,0.871676805184618,0.390695188993347,0.871608455591748,-5.54451089247722
"tae-miR1117_st",-0.0828823529411763,0.834814814814815,-0.871520897256776,0.39077883732866,0.871608455591748,-5.54463765637114
"rno-miR-301a_st",0.252117647058824,2.09074074074074,0.871418936827617,0.390833547737759,0.871608455591748,-5.54472054565271
"ptr-miR-1205_st",0.0628823529411767,0.642592592592593,0.871405772460683,0.390840611893273,0.871608455591748,-5.54473124702859
"ENSG00000212168_x_st",-0.0758823529411765,0.982222222222222,-0.871393280544817,0.390847315279116,0.871608455591748,-5.54474140162472
"ENSG00000252054_st",0.087235294117647,0.795925925925926,0.870985648199733,0.391066098467896,0.872002437527056,-5.54507268786378
"sbi-miR166f_st",-0.0998235294117644,0.838148148148148,-0.870734763622808,0.391200791415807,0.872208849688349,-5.54527651112102
"ENSG00000212295_st",0.0892352941176466,1.01518518518519,0.870240056312228,0.39146647294136,0.872242888637831,-5.54567825802882
"dwi-miR-9c_st",-0.0642941176470586,0.568518518518519,-0.870236639591146,0.391468308285388,0.872242888637831,-5.54568103196464
"hsa-miR-186_st",-0.104176470588236,1.04740740740741,-0.870205935735542,0.39148480157831,0.872242888637831,-5.54570595906463
"mtr-miR2590b_st",-0.0791176470588234,0.735185185185185,-0.870162713241231,0.391508020303349,0.872242888637831,-5.54574104808546
"U86_st",0.081764705882353,0.961481481481481,0.870045449308057,0.391571017841175,0.872242888637831,-5.54583623737079
"hp_mmu-mir-543_st",0.0948823529411765,0.910740740740741,0.869933548853469,0.391631140008297,0.872242888637831,-5.54592706154488
"mtr-miR2111b_st",-0.0826470588235295,0.872962962962963,-0.869871764120896,0.391664338398934,0.872242888637831,-5.54597720449057
"bta-miR-20b_st",-0.217411764705884,6.36111111111111,-0.869832028003254,0.391685690500611,0.872242888637831,-5.54600945155432
"osa-miR2124g_st",-0.072,0.766666666666667,-0.869707873153209,0.391752409588348,0.872242888637831,-5.54611019801556
"bta-miR-424_st",-0.0859411764705884,0.858888888888889,-0.869676350833907,0.391769350400252,0.872242888637831,-5.54613577489605
"cte-miR-1993_st",-0.0887647058823532,0.821111111111111,-0.869656823939432,0.391779844832716,0.872242888637831,-5.54615161837511
"v49_ENSG00000212367_st",0.0761176470588237,0.885925925925926,0.869629776008642,0.391794381628623,0.872242888637831,-5.54617356362044
"ENSG00000238753_x_st",0.0691176470588235,0.818518518518519,0.86953519810932,0.391845214830908,0.872242888637831,-5.54625029400597
"bma-miR-7_st",-0.0701176470588236,0.661851851851852,-0.869510955683747,0.391858245193479,0.872242888637831,-5.5462699604468
"cin-miR-4203-3p_st",0.074705882352941,0.797037037037037,0.869434737233634,0.391899214599645,0.872242888637831,-5.54633178857825
"hp_hsa-mir-4279_st",0.0701764705882354,0.915185185185185,0.869412759085593,0.391911028936373,0.872242888637831,-5.54634961622192
"xtr-miR-133d_st",0.202823529411764,2.0237037037037,0.869373402437836,0.391932185641185,0.872242888637831,-5.54638153942678
"sbi-miR166h_st",-0.112588235294118,1.14111111111111,-0.86913846800094,0.392058493048184,0.872357709190205,-5.54657207249831
"ENSG00000238563_st",0.0984117647058822,1.21296296296296,0.869116169927651,0.392070482475396,0.872357709190205,-5.54659015382708
"cin-miR-4000e-5p_st",-0.0648235294117647,0.815185185185185,-0.869026605431443,0.392118642674354,0.872357709190205,-5.54666277654514
"hp_hsa-mir-598_st",0.0994705882352942,1.36962962962963,0.868964013400568,0.392152301610279,0.872357709190205,-5.54671352464109
"cin-miR-29-5p_st",-0.091470588235294,0.677407407407407,-0.868803499020004,0.392238626838973,0.872456011099773,-5.5468436500198
"hma-miR-3007-5p_st",0.100117647058824,0.707037037037037,0.868584554909177,0.392356395367103,0.87249791603115,-5.54702110645908
"bta-miR-544a_st",-0.102235294117647,0.71962962962963,-0.868499973585567,0.392401897126436,0.87249791603115,-5.54708964917597
"mtr-miR395e_st",0.0845294117647057,0.922222222222222,0.868441458897867,0.392433377930616,0.87249791603115,-5.54713706441474
"ppt-miR1030j_st",0.123764705882353,1.08592592592593,0.868405640798358,0.392452648804288,0.87249791603115,-5.54716608681409
"ENSG00000201701_x_st",0.0901764705882353,1.12777777777778,0.868328058749063,0.3924943916139,0.87249791603115,-5.54722894549205
"hsv2-miR-H7-5p_st",0.110117647058823,1.47333333333333,0.86819721438918,0.392564798488755,0.87249791603115,-5.54733494644685
"oan-miR-204-star_st",0.0961176470588235,0.858518518518519,0.8680410326633,0.392648849868555,0.87249791603115,-5.54746145421346
"ppy-miR-653_st",0.074764705882353,0.584074074074074,0.86800669141791,0.392667332631254,0.87249791603115,-5.54748926786447
"hp_mmu-mir-1-2-as_st",-0.0797647058823528,0.847777777777778,-0.867892598428531,0.392728742478877,0.87249791603115,-5.54758166656176
"hsa-miR-2054_st",0.0759999999999998,0.641851851851852,0.867884004333248,0.392733368446011,0.87249791603115,-5.54758862606214
"oan-miR-205-star_st",-0.070235294117647,0.717777777777778,-0.867560825714186,0.392907351940068,0.87249791603115,-5.54785028893855
"rno-miR-7b_st",-0.0548235294117649,0.661481481481481,-0.867526873208985,0.392925633157241,0.87249791603115,-5.54787777337875
"mml-miR-216a_st",0.131882352941176,1.02703703703704,0.867519431519518,0.392929640095873,0.87249791603115,-5.54788379726591
"dsi-miR-987-star_st",-0.297823529411765,3.42148148148148,-0.867470968027717,0.392955735646805,0.87249791603115,-5.54792302622368
"bta-miR-2439_st",0.076235294117647,0.74,0.867423751716548,0.39298116070752,0.87249791603115,-5.5479612436556
"ENSG00000239045_x_st",0.0959999999999999,0.994444444444444,0.867400406679606,0.392993731941617,0.87249791603115,-5.54798013867439
